"temperature","humidity","wind_speed","pressure","precipitation","hour","month","dayofweek","pm25_lag_1","pm25_lag_3","pm25_lag_6","pm25_lag_24","pm25_lag_168","pm25_roll_mean_24","pm25_roll_max_24","pm25_roll_min_24","pm25_roll_mean_168","pm25_volatility_24","pm25_diff_1","pm25_diff_24","precipitation_log","is_rain","hour_sin","hour_cos","month_sin","month_cos","dow_sin","dow_cos","temp_humidity","temp_diff_1","humidity_diff_1"
"0.14705882352941183","0.17647058823529413","-0.47058823529411764","0.24137931034480595","0.5","22","9","6","19.7","26.2","16.8","21.9","13.2","20.5625","37.2","11.0","26.490059523809524","6.348489207472304","-0.8000000000000007","8.0","0.5227586988632226","1","-0.5000000000000004","0.8660254037844384","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2447.9","0.0","0.0"
"0.029411764705882783","0.29411764705882354","-0.8431372549019608","0.27586206896550375","1.0","23","9","6","11.4","20.5","21.0","26.3","13.1","20.125","37.2","11.0","26.479345238095238","6.608772167749353","-8.299999999999999","-10.499999999999998","1.0","1","-0.25881904510252157","0.9659258262890681","-1.0","-1.8369701987210297e-16","-0.7818314824680299","0.6234898018587334","2464.5","-0.10000000000000142","-1.0"
"-0.02941176470588174","0.29411764705882354","-0.627450980392157","0.13793103448275187","1.0","0","9","0","9.56","19.7","29.3","37.2","12.0","19.4275","37.2","9.56","26.45827380952381","6.809065089372076","-1.8399999999999999","-16.740000000000002","1.0","1","0.0","1.0","-1.0","-1.8369701987210297e-16","0.0","1.0","2445.9","-0.3999999999999986","2.0"
"-0.11764705882352905","0.35294117647058826","-0.21568627450980388","-0.10344827586209329","1.4999999999999998","1","9","0","14.2","11.4","26.2","28.5","10.7","18.469166666666666","29.3","9.56","26.47136904761905","5.732367229859964","4.639999999999999","-23.000000000000004","1.439019439505962","1","0.25881904510252074","0.9659258262890683","-1.0","-1.8369701987210297e-16","0.0","1.0","2444.0","-0.1999999999999993","0.0"
"-0.17647058823529357","0.47058823529411764","-0.45098039215686275","-0.27586206896554294","2.5","2","9","0","14.6","9.56","20.5","25.5","13.2","17.89","29.3","9.56","26.494583333333335","5.36527968394547","0.40000000000000036","-13.9","2.223901085741544","1","0.49999999999999994","0.8660254037844387","-1.0","-1.8369701987210297e-16","0.0","1.0","2476.8","-0.3000000000000007","1.0"
"-0.2352941176470581","0.5294117647058824","-0.11764705882352935","-0.31034482758620147","6.5","3","9","0","17.2","14.2","19.7","11.6","16.6","17.544166666666666","29.3","9.56","26.518392857142853","5.115096086195844","2.5999999999999996","-8.3","4.568352407589366","1","0.7071067811865476","0.7071067811865476","-1.0","-1.8369701987210297e-16","0.0","1.0","2483.2000000000003","-0.1999999999999993","2.0"
"-0.26470588235294085","0.5294117647058824","0.2549019607843137","-0.34482758620689924","5.5","4","9","0","21.1","14.6","11.4","11.0","18.9","17.94","29.3","9.56","26.545178571428572","5.001422406371811","3.900000000000002","9.500000000000002","4.069389038663465","1","0.8660254037844386","0.5000000000000001","-1.0","-1.8369701987210297e-16","0.0","1.0","2473.5","-0.1999999999999993","1.0"
"-0.3235294117647054","0.4117647058823529","0.6470588235294119","-0.2068965517241474","3.4999999999999996","5","9","0","31.3","17.2","9.56","14.9","24.8","18.785833333333333","31.3","9.56","26.618988095238095","5.471200422025531","10.2","20.3","2.9103977631226807","1","0.9659258262890683","0.25881904510252074","-1.0","-1.8369701987210297e-16","0.0","1.0","2403.5","-0.10000000000000142","0.0"
"-0.3823529411764699","0.4117647058823529","0.5882352941176471","-0.2068965517241474","3.4999999999999996","6","9","0","29.9","21.1","14.2","23.8","39.6","19.410833333333333","31.3","9.56","26.64934523809524","5.851543027023101","-1.4000000000000021","14.999999999999998","2.9103977631226807","1","1.0","6.123233995736766e-17","-1.0","-1.8369701987210297e-16","0.0","1.0","2384.5","-0.1999999999999993","-2.0"
"-0.3823529411764699","0.35294117647058826","0.7058823529411764","0.2068965517241474","3.4999999999999996","7","9","0","38.5","31.3","14.6","24.1","49.0","20.023333333333333","38.5","9.56","26.642797619047617","6.989621291393588","8.600000000000001","14.7","2.9103977631226807","1","0.9659258262890683","-0.25881904510252063","-1.0","-1.8369701987210297e-16","0.0","1.0","2359.4","-0.1999999999999993","0.0"
