time,temperature,humidity,wind_speed,pressure,precipitation,pm25,n_obs,hour,month,dayofweek,pm25_interpolated,pm25_raw,pm25_outlier_iqr
2025-08-05 00:00:00,26.1,93,8.0,1008.5,2.0,34.0,1.0,0,8,1,False,34.0,0
2025-08-05 01:00:00,26.0,94,6.0,1007.9,0.3,30.0,1.0,1,8,1,False,30.0,0
2025-08-05 02:00:00,25.8,96,6.4,1007.4,0.0,27.8,1.0,2,8,1,False,27.8,0
2025-08-05 03:00:00,25.9,97,4.4,1007.4,0.0,28.2,1.0,3,8,1,False,28.2,0
2025-08-05 04:00:00,26.0,97,3.6,1007.2,0.0,29.6,1.0,4,8,1,False,29.6,0
2025-08-05 05:00:00,25.9,97,3.3,1007.3,0.0,32.9,1.0,5,8,1,False,32.9,0
2025-08-05 06:00:00,25.9,97,4.8,1007.7,0.0,34.8,1.0,6,8,1,False,34.8,0
2025-08-05 07:00:00,26.7,91,7.0,1008.2,0.0,34.7,1.0,7,8,1,False,34.7,0
2025-08-05 08:00:00,28.5,85,6.3,1009.1,0.0,31.8,1.0,8,8,1,False,31.8,0
2025-08-05 09:00:00,30.0,74,10.4,1009.0,0.0,29.4,1.0,9,8,1,False,29.4,0
2025-08-05 10:00:00,30.9,66,11.3,1008.4,0.0,25.8,1.0,10,8,1,False,25.8,0
2025-08-05 11:00:00,31.9,61,10.9,1007.9,0.0,23.9,1.0,11,8,1,False,23.9,0
2025-08-05 12:00:00,32.5,60,8.5,1007.0,0.0,26.3,1.0,12,8,1,False,26.3,0
2025-08-05 13:00:00,32.9,59,8.7,1006.1,0.0,22.2,1.0,13,8,1,False,22.2,0
2025-08-05 14:00:00,33.0,58,8.7,1005.2,0.0,25.0,1.0,14,8,1,False,25.0,0
2025-08-05 15:00:00,33.0,58,9.2,1004.5,0.0,22.7,1.0,15,8,1,False,22.7,0
2025-08-05 16:00:00,30.3,71,12.9,1004.7,0.4,30.1,1.0,16,8,1,False,30.1,0
2025-08-05 17:00:00,25.9,86,16.2,1007.1,2.6,35.4,1.0,17,8,1,False,35.4,0
2025-08-05 18:00:00,25.8,90,7.1,1006.4,0.7,24.7,1.0,18,8,1,False,24.7,0
2025-08-05 19:00:00,25.8,92,2.3,1007.0,0.0,21.0,1.0,19,8,1,False,21.0,0
2025-08-05 20:00:00,27.5,86,5.0,1007.4,0.0,17.6,1.0,20,8,1,False,17.6,0
2025-08-05 21:00:00,27.1,89,7.4,1008.3,0.0,17.5,1.0,21,8,1,False,17.5,0
2025-08-05 22:00:00,26.8,91,4.8,1008.2,0.0,17.4,1.0,22,8,1,False,17.4,0
2025-08-05 23:00:00,26.5,91,5.4,1008.4,0.0,15.4,1.0,23,8,1,False,15.4,0
2025-08-06 00:00:00,26.1,93,2.4,1008.2,0.0,14.7,1.0,0,8,2,False,14.7,0
2025-08-06 01:00:00,26.0,94,1.5,1007.6,0.0,14.3,1.0,1,8,2,False,14.3,0
2025-08-06 02:00:00,25.8,95,1.8,1007.1,0.0,12.8,1.0,2,8,2,False,12.8,0
2025-08-06 03:00:00,25.9,95,3.8,1007.1,0.0,14.7,1.0,3,8,2,False,14.7,0
2025-08-06 04:00:00,25.8,95,4.7,1006.8,0.0,18.4,1.0,4,8,2,False,18.4,0
2025-08-06 05:00:00,25.6,95,3.7,1007.0,0.0,24.8,1.0,5,8,2,False,24.8,0
2025-08-06 06:00:00,25.7,95,3.6,1007.7,0.0,31.9,1.0,6,8,2,False,31.9,0
2025-08-06 07:00:00,26.5,90,5.3,1008.6,0.0,28.3,1.0,7,8,2,False,28.3,0
2025-08-06 08:00:00,28.4,84,6.2,1008.8,0.0,24.5,1.0,8,8,2,False,24.5,0
2025-08-06 09:00:00,29.8,75,9.6,1009.1,0.1,21.0,1.0,9,8,2,False,21.0,0
2025-08-06 10:00:00,30.5,69,8.8,1008.9,0.1,21.0,1.0,10,8,2,False,21.0,0
2025-08-06 11:00:00,31.6,63,6.5,1008.1,0.0,24.8,1.0,11,8,2,False,24.8,0
2025-08-06 12:00:00,32.2,60,5.6,1007.0,0.0,25.5,1.0,12,8,2,False,25.5,0
2025-08-06 13:00:00,32.6,59,6.2,1006.0,0.0,20.3,1.0,13,8,2,False,20.3,0
2025-08-06 14:00:00,32.5,60,7.0,1005.3,0.0,20.6,1.0,14,8,2,False,20.6,0
2025-08-06 15:00:00,31.8,62,8.3,1004.9,0.8,19.7,1.0,15,8,2,False,19.7,0
2025-08-06 16:00:00,28.0,80,14.6,1005.9,2.9,21.4,1.0,16,8,2,False,21.4,0
2025-08-06 17:00:00,26.4,85,6.6,1005.6,1.2,24.2,1.0,17,8,2,False,24.2,0
2025-08-06 18:00:00,26.3,86,5.5,1006.5,0.0,17.5,1.0,18,8,2,False,17.5,0
2025-08-06 19:00:00,26.1,89,4.5,1007.0,0.0,20.8,1.0,19,8,2,False,20.8,0
2025-08-06 20:00:00,27.4,85,8.1,1007.5,0.0,16.7,1.0,20,8,2,False,16.7,0
2025-08-06 21:00:00,26.9,88,6.7,1008.2,0.0,18.8,1.0,21,8,2,False,18.8,0
2025-08-06 22:00:00,26.6,87,6.6,1008.9,0.0,16.8,1.0,22,8,2,False,16.8,0
2025-08-06 23:00:00,26.3,88,5.7,1009.1,0.0,22.0,1.0,23,8,2,False,22.0,0
2025-08-07 00:00:00,26.0,90,2.7,1008.8,0.0,22.8,1.0,0,8,3,False,22.8,0
2025-08-07 01:00:00,25.7,91,2.3,1008.3,0.0,18.0,1.0,1,8,3,False,18.0,0
2025-08-07 02:00:00,25.4,93,1.7,1007.8,0.0,18.9,1.0,2,8,3,False,18.9,0
2025-08-07 03:00:00,25.2,93,1.5,1007.7,0.0,19.7,1.0,3,8,3,False,19.7,0
2025-08-07 04:00:00,25.2,93,1.0,1007.5,0.0,22.2,1.0,4,8,3,False,22.2,0
2025-08-07 05:00:00,25.2,93,0.9,1007.6,0.0,22.9,1.0,5,8,3,False,22.9,0
2025-08-07 06:00:00,25.4,93,0.8,1008.1,0.0,28.1,1.0,6,8,3,False,28.1,0
2025-08-07 07:00:00,26.4,88,0.0,1008.8,0.0,34.0,1.0,7,8,3,False,34.0,0
2025-08-07 08:00:00,28.4,81,1.9,1009.6,0.0,24.8,1.0,8,8,3,False,24.8,0
2025-08-07 09:00:00,29.9,72,6.3,1009.9,0.0,24.5,1.0,9,8,3,False,24.5,0
2025-08-07 10:00:00,30.9,65,7.8,1009.7,0.0,29.1,1.0,10,8,3,False,29.1,0
2025-08-07 11:00:00,31.9,60,6.8,1009.1,0.0,34.7,1.0,11,8,3,False,34.7,0
2025-08-07 12:00:00,32.7,58,5.9,1008.5,0.0,27.0,1.0,12,8,3,False,27.0,0
2025-08-07 13:00:00,33.1,58,7.6,1007.9,0.0,18.8,1.0,13,8,3,False,18.8,0
2025-08-07 14:00:00,33.2,57,8.2,1006.7,0.0,20.6,1.0,14,8,3,False,20.6,0
2025-08-07 15:00:00,32.5,56,9.8,1005.8,0.6,24.4,1.0,15,8,3,False,24.4,0
2025-08-07 16:00:00,30.6,66,10.4,1005.8,0.4,26.9,1.0,16,8,3,False,26.9,0
2025-08-07 17:00:00,30.0,70,10.3,1006.6,0.0,37.7,1.0,17,8,3,False,37.7,0
2025-08-07 18:00:00,29.2,75,3.8,1006.1,0.0,22.9,1.0,18,8,3,False,22.9,0
2025-08-07 19:00:00,28.6,80,4.1,1007.0,0.0,19.4,1.0,19,8,3,False,19.4,0
2025-08-07 20:00:00,28.7,84,1.2,1007.8,0.0,23.8,1.0,20,8,3,False,23.8,0
2025-08-07 21:00:00,28.4,86,1.3,1008.5,0.0,20.2,1.0,21,8,3,False,20.2,0
2025-08-07 22:00:00,28.0,89,0.9,1008.9,0.0,19.9,1.0,22,8,3,False,19.9,0
2025-08-07 23:00:00,27.7,88,0.2,1009.0,0.0,16.0,1.0,23,8,3,False,16.0,0
2025-08-08 00:00:00,27.4,89,0.0,1008.3,0.0,14.2,1.0,0,8,4,False,14.2,0
2025-08-08 01:00:00,26.8,92,1.9,1007.2,0.0,12.3,1.0,1,8,4,False,12.3,0
2025-08-08 02:00:00,26.4,94,2.7,1007.1,0.0,13.4,1.0,2,8,4,False,13.4,0
2025-08-08 03:00:00,26.0,96,2.2,1007.3,0.0,19.4,1.0,3,8,4,False,19.4,0
2025-08-08 04:00:00,25.7,97,1.0,1007.5,0.0,21.5,1.0,4,8,4,False,21.5,0
2025-08-08 05:00:00,25.5,97,1.5,1007.7,0.0,27.8,1.0,5,8,4,False,27.8,0
2025-08-08 06:00:00,25.3,99,1.2,1008.4,0.0,39.4,1.0,6,8,4,False,39.4,0
2025-08-08 07:00:00,26.5,94,1.8,1009.5,0.0,38.6,1.0,7,8,4,False,38.6,0
2025-08-08 08:00:00,28.5,82,1.8,1010.5,0.0,46.4,1.0,8,8,4,False,46.4,0
2025-08-08 09:00:00,30.0,72,3.4,1010.5,0.1,34.0,1.0,9,8,4,False,34.0,0
2025-08-08 10:00:00,31.1,64,4.6,1010.3,0.0,34.3,1.0,10,8,4,False,34.3,0
2025-08-08 11:00:00,32.2,60,5.9,1009.8,0.0,32.2,1.0,11,8,4,False,32.2,0
2025-08-08 12:00:00,33.0,57,6.6,1009.2,0.0,30.4,1.0,12,8,4,False,30.4,0
2025-08-08 13:00:00,33.5,54,7.5,1008.0,0.0,29.4,1.0,13,8,4,False,29.4,0
2025-08-08 14:00:00,33.4,55,6.0,1007.1,0.0,26.4,1.0,14,8,4,False,26.4,0
2025-08-08 15:00:00,33.2,55,5.4,1006.3,0.0,29.0,1.0,15,8,4,False,29.0,0
2025-08-08 16:00:00,28.8,78,12.0,1007.2,5.5,36.0,1.0,16,8,4,False,36.0,0
2025-08-08 17:00:00,26.6,89,5.1,1007.7,4.1,35.7,1.0,17,8,4,False,35.7,0
2025-08-08 18:00:00,26.8,91,3.2,1007.6,0.0,41.5,1.0,18,8,4,False,41.5,0
2025-08-08 19:00:00,26.6,91,2.9,1007.6,0.0,45.4,1.0,19,8,4,False,45.4,0
2025-08-08 20:00:00,28.1,85,1.5,1008.3,0.0,31.2,1.0,20,8,4,False,31.2,0
2025-08-08 21:00:00,28.0,88,1.5,1009.1,0.0,31.8,1.0,21,8,4,False,31.8,0
2025-08-08 22:00:00,27.9,89,1.5,1009.7,0.0,29.7,1.0,22,8,4,False,29.7,0
2025-08-08 23:00:00,27.7,90,1.5,1009.9,0.0,31.2,1.0,23,8,4,False,31.2,0
2025-08-09 00:00:00,27.5,91,1.4,1009.8,0.0,33.5,1.0,0,8,5,False,33.5,0
2025-08-09 01:00:00,27.3,90,4.1,1009.1,0.0,33.7,1.0,1,8,5,False,33.7,0
2025-08-09 02:00:00,27.0,88,6.0,1008.6,0.0,35.0,1.0,2,8,5,False,35.0,0
2025-08-09 03:00:00,26.7,89,5.2,1008.3,0.0,30.8,1.0,3,8,5,False,30.8,0
2025-08-09 04:00:00,25.8,90,1.5,1008.9,4.0,33.0,1.0,4,8,5,False,33.0,0
2025-08-09 05:00:00,24.9,95,4.2,1009.1,3.6,34.5,1.0,5,8,5,False,34.5,0
2025-08-09 06:00:00,25.0,95,1.0,1009.3,0.1,40.3,1.0,6,8,5,False,40.3,0
2025-08-09 07:00:00,26.0,92,1.3,1009.6,0.0,36.2,1.0,7,8,5,False,36.2,0
2025-08-09 08:00:00,28.2,85,2.6,1009.6,0.0,45.9,1.0,8,8,5,False,45.9,0
2025-08-09 09:00:00,29.6,77,3.5,1009.7,0.0,47.8,1.0,9,8,5,False,47.8,0
2025-08-09 10:00:00,30.8,73,5.6,1009.2,0.1,43.5,1.0,10,8,5,False,43.5,0
2025-08-09 11:00:00,31.6,71,5.5,1008.7,0.2,38.9,1.0,11,8,5,False,38.9,0
2025-08-09 12:00:00,32.3,68,8.2,1007.6,0.1,34.7,1.0,12,8,5,False,34.7,0
2025-08-09 13:00:00,28.8,76,15.5,1007.8,9.3,40.0,1.0,13,8,5,False,40.0,0
2025-08-09 14:00:00,28.0,81,10.8,1007.0,0.2,33.0,1.0,14,8,5,False,33.0,0
2025-08-09 15:00:00,28.5,80,4.9,1005.9,0.0,33.2,1.0,15,8,5,False,33.2,0
2025-08-09 16:00:00,28.9,79,6.5,1005.5,0.0,30.1,1.0,16,8,5,False,30.1,0
2025-08-09 17:00:00,28.4,81,6.4,1005.9,0.0,30.1,1.0,17,8,5,False,30.1,0
2025-08-09 18:00:00,27.0,85,6.8,1007.2,0.4,34.2,1.0,18,8,5,False,34.2,0
2025-08-09 19:00:00,26.3,89,10.9,1008.1,0.0,36.4,1.0,19,8,5,False,36.4,0
2025-08-09 20:00:00,26.2,86,7.1,1007.5,0.0,32.4,1.0,20,8,5,False,32.4,0
2025-08-09 21:00:00,25.6,88,8.3,1008.8,0.1,24.3,1.0,21,8,5,False,24.3,0
2025-08-09 22:00:00,24.0,96,10.9,1010.5,4.0,30.6,1.0,22,8,5,False,30.6,0
2025-08-09 23:00:00,24.1,94,3.6,1009.7,0.4,24.5,1.0,23,8,5,False,24.5,0
2025-08-10 00:00:00,24.1,96,2.1,1008.4,0.1,27.2,1.0,0,8,6,False,27.2,0
2025-08-10 01:00:00,24.2,94,4.0,1007.9,0.0,24.0,1.0,1,8,6,False,24.0,0
2025-08-10 02:00:00,23.9,96,4.4,1007.5,0.0,22.1,1.0,2,8,6,False,22.1,0
2025-08-10 03:00:00,23.6,97,2.3,1007.0,0.0,31.7,1.0,3,8,6,False,31.7,0
2025-08-10 04:00:00,23.6,97,3.0,1007.0,0.0,39.2,1.0,4,8,6,False,39.2,0
2025-08-10 05:00:00,23.6,97,2.5,1007.1,0.0,45.1,1.0,5,8,6,False,45.1,0
2025-08-10 06:00:00,23.6,96,1.0,1007.4,0.0,37.5,1.0,6,8,6,False,37.5,0
2025-08-10 07:00:00,25.0,92,1.6,1007.9,0.0,27.4,1.0,7,8,6,False,27.4,0
2025-08-10 08:00:00,27.0,85,1.7,1007.9,0.0,25.4,1.0,8,8,6,False,25.4,0
2025-08-10 09:00:00,28.4,80,2.7,1008.1,0.0,32.1,1.0,9,8,6,False,32.1,0
2025-08-10 10:00:00,29.9,74,4.2,1007.9,0.0,26.8,1.0,10,8,6,False,26.8,0
2025-08-10 11:00:00,31.2,66,6.5,1007.5,0.0,20.0,1.0,11,8,6,False,20.0,0
2025-08-10 12:00:00,32.2,62,6.7,1006.4,0.0,17.6,1.0,12,8,6,False,17.6,0
2025-08-10 13:00:00,32.7,59,7.3,1005.8,0.0,19.2,1.0,13,8,6,False,19.2,0
2025-08-10 14:00:00,32.2,61,7.0,1005.0,0.5,16.8,1.0,14,8,6,False,16.8,0
2025-08-10 15:00:00,28.4,75,17.7,1005.0,0.6,21.0,1.0,15,8,6,False,21.0,0
2025-08-10 16:00:00,28.0,81,7.9,1004.6,0.3,27.4,1.0,16,8,6,False,27.4,0
2025-08-10 17:00:00,28.8,76,10.1,1004.9,0.0,29.7,1.0,17,8,6,False,29.7,0
2025-08-10 18:00:00,25.9,88,10.5,1005.6,1.7,21.9,1.0,18,8,6,False,21.9,0
2025-08-10 19:00:00,25.1,92,7.3,1006.4,0.1,21.8,1.0,19,8,6,False,21.8,0
2025-08-10 20:00:00,26.5,88,10.2,1006.1,0.0,23.1,1.0,20,8,6,False,23.1,0
2025-08-10 21:00:00,26.4,91,11.3,1007.1,0.0,21.1,1.0,21,8,6,False,21.1,0
2025-08-10 22:00:00,26.3,91,10.0,1008.0,0.0,14.6,1.0,22,8,6,False,14.6,0
2025-08-10 23:00:00,25.8,92,8.9,1008.3,0.0,14.4,1.0,23,8,6,False,14.4,0
2025-08-11 00:00:00,25.4,93,5.8,1008.1,0.0,13.0,1.0,0,8,0,False,13.0,0
2025-08-11 01:00:00,25.1,93,4.0,1007.8,0.0,10.3,1.0,1,8,0,False,10.3,0
2025-08-11 02:00:00,25.0,94,4.1,1007.1,0.0,12.5,1.0,2,8,0,False,12.5,0
2025-08-11 03:00:00,24.8,95,5.2,1006.0,0.0,12.3,1.0,3,8,0,False,12.3,0
2025-08-11 04:00:00,24.6,96,7.5,1006.0,0.0,13.5,1.0,4,8,0,False,13.5,0
2025-08-11 05:00:00,24.9,95,7.7,1006.4,0.0,18.6,1.0,5,8,0,False,18.6,0
2025-08-11 06:00:00,24.9,95,7.4,1006.4,0.0,22.6,1.0,6,8,0,False,22.6,0
2025-08-11 07:00:00,25.5,93,9.7,1006.7,0.0,33.7,1.0,7,8,0,False,33.7,0
2025-08-11 08:00:00,27.5,83,11.2,1007.0,0.0,23.9,1.0,8,8,0,False,23.9,0
2025-08-11 09:00:00,28.8,76,10.5,1007.2,0.1,16.9,1.0,9,8,0,False,16.9,0
2025-08-11 10:00:00,29.8,72,9.8,1007.4,0.1,17.6,1.0,10,8,0,False,17.6,0
2025-08-11 11:00:00,30.6,69,9.8,1007.0,0.0,20.2,1.0,11,8,0,False,20.2,0
2025-08-11 12:00:00,31.5,62,7.2,1006.0,0.1,31.9,1.0,12,8,0,False,31.9,0
2025-08-11 13:00:00,29.7,69,9.7,1005.4,0.9,30.5,1.0,13,8,0,False,30.5,0
2025-08-11 14:00:00,28.5,76,10.7,1005.0,0.5,36.1,1.0,14,8,0,False,36.1,0
2025-08-11 15:00:00,29.2,74,11.2,1004.1,0.1,37.4,1.0,15,8,0,False,37.4,0
2025-08-11 16:00:00,27.9,81,8.5,1003.6,2.0,41.3,1.0,16,8,0,False,41.3,0
2025-08-11 17:00:00,26.5,84,16.3,1004.4,1.9,28.8,1.0,17,8,0,False,28.8,0
2025-08-11 18:00:00,25.3,89,9.0,1004.8,0.3,32.4,1.0,18,8,0,False,32.4,0
2025-08-11 19:00:00,25.1,93,5.1,1005.7,0.1,41.5,1.0,19,8,0,False,41.5,0
2025-08-11 20:00:00,25.6,91,2.6,1005.9,0.3,42.1,1.0,20,8,0,False,42.1,0
2025-08-11 21:00:00,25.0,94,3.9,1007.0,6.9,21.4,1.0,21,8,0,False,21.4,0
2025-08-11 22:00:00,24.6,96,8.6,1007.6,6.5,21.3,1.0,22,8,0,False,21.3,0
2025-08-11 23:00:00,24.9,94,6.7,1008.0,0.1,30.0,1.0,23,8,0,False,30.0,0
2025-08-12 00:00:00,25.0,94,7.9,1007.4,0.0,36.3,1.0,0,8,1,False,36.3,0
2025-08-12 01:00:00,24.8,95,6.0,1007.1,0.2,47.3,1.0,1,8,1,False,47.3,0
2025-08-12 02:00:00,24.5,96,7.7,1006.4,0.1,41.7,1.0,2,8,1,False,41.7,0
2025-08-12 03:00:00,24.5,95,4.9,1006.1,1.7,25.9,1.0,3,8,1,False,25.9,0
2025-08-12 04:00:00,24.5,96,5.6,1005.8,0.2,18.1,1.0,4,8,1,False,18.1,0
2025-08-12 05:00:00,24.4,96,4.5,1005.8,0.0,31.2,1.0,5,8,1,False,31.2,0
2025-08-12 06:00:00,24.6,95,6.5,1006.0,0.0,41.6,1.0,6,8,1,False,41.6,0
2025-08-12 07:00:00,25.5,94,7.4,1006.9,0.1,45.3,1.0,7,8,1,False,45.3,0
2025-08-12 08:00:00,27.1,88,4.7,1007.4,0.2,39.3,1.0,8,8,1,False,39.3,0
2025-08-12 09:00:00,27.8,84,8.5,1007.2,0.2,24.3,1.0,9,8,1,False,24.3,0
2025-08-12 10:00:00,28.7,79,9.5,1006.8,0.0,25.8,1.0,10,8,1,False,25.8,0
2025-08-12 11:00:00,29.8,72,8.7,1006.5,0.1,25.4,1.0,11,8,1,False,25.4,0
2025-08-12 12:00:00,30.7,69,7.7,1005.8,0.0,15.5,1.0,12,8,1,False,15.5,0
2025-08-12 13:00:00,31.5,66,7.4,1005.0,0.1,11.2,1.0,13,8,1,False,11.2,0
2025-08-12 14:00:00,30.0,67,10.4,1004.4,0.4,14.4,1.0,14,8,1,False,14.4,0
2025-08-12 15:00:00,28.9,74,13.6,1004.3,0.1,21.0,1.0,15,8,1,False,21.0,0
2025-08-12 16:00:00,28.2,79,10.0,1004.4,0.1,27.9,1.0,16,8,1,False,27.9,0
2025-08-12 17:00:00,28.0,80,12.0,1004.5,0.0,25.0,1.0,17,8,1,False,25.0,0
2025-08-12 18:00:00,27.2,84,9.1,1005.3,0.3,20.8,1.0,18,8,1,False,20.8,0
2025-08-12 19:00:00,26.6,85,11.4,1006.3,2.0,19.5,1.0,19,8,1,False,19.5,0
2025-08-12 20:00:00,27.2,86,8.7,1007.0,0.0,21.2,1.0,20,8,1,False,21.2,0
2025-08-12 21:00:00,26.6,87,8.5,1007.9,0.0,23.4,1.0,21,8,1,False,23.4,0
2025-08-12 22:00:00,26.4,89,6.5,1008.3,0.0,32.1,1.0,22,8,1,False,32.1,0
2025-08-12 23:00:00,26.1,91,5.6,1008.7,0.0,27.1,1.0,23,8,1,False,27.1,0
2025-08-13 00:00:00,26.0,91,4.3,1008.6,0.0,25.5,1.0,0,8,2,False,25.5,0
2025-08-13 01:00:00,25.7,93,3.0,1008.0,0.0,28.6,1.0,1,8,2,False,28.6,0
2025-08-13 02:00:00,25.5,93,1.9,1007.7,0.0,28.6,1.0,2,8,2,False,28.6,0
2025-08-13 03:00:00,25.3,94,4.0,1007.1,0.0,26.7,1.0,3,8,2,False,26.7,0
2025-08-13 04:00:00,25.1,95,3.5,1007.0,0.0,25.7,1.0,4,8,2,False,25.7,0
2025-08-13 05:00:00,24.9,95,0.6,1007.1,0.0,26.2,1.0,5,8,2,False,26.2,0
2025-08-13 06:00:00,25.0,94,2.4,1007.3,0.0,36.7,1.0,6,8,2,False,36.7,0
2025-08-13 07:00:00,25.8,91,6.9,1008.0,0.0,34.5,1.0,7,8,2,False,34.5,0
2025-08-13 08:00:00,27.4,86,4.3,1008.7,0.0,36.3,1.0,8,8,2,False,36.3,0
2025-08-13 09:00:00,28.9,81,6.8,1008.4,0.0,28.0,1.0,9,8,2,False,28.0,0
2025-08-13 10:00:00,30.0,74,8.6,1008.3,0.1,22.9,1.0,10,8,2,False,22.9,0
2025-08-13 11:00:00,31.1,67,10.8,1007.6,0.1,17.0,1.0,11,8,2,False,17.0,0
2025-08-13 12:00:00,25.9,88,15.1,1008.1,7.3,16.1,1.0,12,8,2,False,16.1,0
2025-08-13 13:00:00,26.4,87,9.2,1006.8,0.5,29.0,1.0,13,8,2,False,29.0,0
2025-08-13 14:00:00,28.3,80,12.0,1005.5,0.4,37.5,1.0,14,8,2,False,37.5,0
2025-08-13 15:00:00,27.5,78,13.9,1005.3,1.8,24.6,1.0,15,8,2,False,24.6,0
2025-08-13 16:00:00,27.5,76,16.2,1005.0,0.5,29.5,1.0,16,8,2,False,29.5,0
2025-08-13 17:00:00,27.4,80,12.4,1004.9,0.1,28.0,1.0,17,8,2,False,28.0,0
2025-08-13 18:00:00,27.0,83,7.6,1005.4,0.0,33.5,1.0,18,8,2,False,33.5,0
2025-08-13 19:00:00,26.5,87,6.0,1006.2,0.0,30.8,1.0,19,8,2,False,30.8,0
2025-08-13 20:00:00,26.9,87,7.8,1006.3,0.6,32.6,1.0,20,8,2,False,32.6,0
2025-08-13 21:00:00,26.9,86,9.6,1007.2,0.0,32.0,1.0,21,8,2,False,32.0,0
2025-08-13 22:00:00,26.4,88,7.7,1008.1,0.0,31.9,1.0,22,8,2,False,31.9,0
2025-08-13 23:00:00,25.0,95,5.8,1008.1,1.3,32.5,1.0,23,8,2,False,32.5,0
2025-08-14 00:00:00,24.6,97,1.8,1008.0,0.1,19.6,1.0,0,8,3,False,19.6,0
2025-08-14 01:00:00,24.5,98,0.9,1007.2,0.1,16.2,1.0,1,8,3,False,16.2,0
2025-08-14 02:00:00,24.5,98,2.2,1006.6,0.0,15.8,1.0,2,8,3,False,15.8,0
2025-08-14 03:00:00,24.3,98,1.8,1005.9,0.0,23.6,1.0,3,8,3,False,23.6,0
2025-08-14 04:00:00,24.4,99,2.5,1005.8,0.0,34.4,1.0,4,8,3,False,34.4,0
2025-08-14 05:00:00,23.9,99,1.9,1006.0,0.0,39.4,1.0,5,8,3,False,39.4,0
2025-08-14 06:00:00,24.0,99,2.3,1006.3,0.0,39.6,1.0,6,8,3,False,39.6,0
2025-08-14 07:00:00,25.2,93,3.1,1007.0,0.0,27.4,1.0,7,8,3,False,27.4,0
2025-08-14 08:00:00,27.0,90,5.0,1007.4,0.0,27.3,1.0,8,8,3,False,27.3,0
2025-08-14 09:00:00,28.4,82,7.2,1007.3,0.1,31.8,1.0,9,8,3,False,31.8,0
2025-08-14 10:00:00,29.7,74,6.8,1006.9,0.1,26.5,1.0,10,8,3,False,26.5,0
2025-08-14 11:00:00,31.0,70,5.7,1006.4,0.1,26.7,1.0,11,8,3,False,26.7,0
2025-08-14 12:00:00,31.7,67,5.6,1005.4,0.2,23.2,1.0,12,8,3,False,23.2,0
2025-08-14 13:00:00,31.6,65,4.2,1004.3,0.1,26.7,1.0,13,8,3,False,26.7,0
2025-08-14 14:00:00,28.6,80,3.2,1004.5,12.8,23.5,1.0,14,8,3,False,23.5,0
2025-08-14 15:00:00,25.8,92,12.2,1004.8,22.2,38.4,1.0,15,8,3,False,38.4,0
2025-08-14 16:00:00,25.6,92,9.3,1004.9,2.8,50.8,1.0,16,8,3,False,50.8,0
2025-08-14 17:00:00,25.6,90,9.4,1004.7,2.3,29.9,1.0,17,8,3,False,29.9,0
2025-08-14 18:00:00,25.3,93,5.8,1005.1,0.4,18.9,1.0,18,8,3,False,18.9,0
2025-08-14 19:00:00,25.0,94,1.5,1005.4,0.5,25.3,1.0,19,8,3,False,25.3,0
2025-08-14 20:00:00,25.2,96,1.7,1005.8,0.7,43.1,1.0,20,8,3,False,43.1,0
2025-08-14 21:00:00,25.3,96,1.1,1006.5,0.7,45.3,1.0,21,8,3,False,45.3,0
2025-08-14 22:00:00,25.2,97,3.7,1006.8,0.4,38.4,1.0,22,8,3,False,38.4,0
2025-08-14 23:00:00,25.2,96,1.9,1006.5,0.3,34.5,1.0,23,8,3,False,34.5,0
2025-08-15 00:00:00,25.2,96,0.9,1006.1,0.2,36.9,1.0,0,8,4,False,36.9,0
2025-08-15 01:00:00,25.0,96,2.8,1005.2,0.1,37.1,1.0,1,8,4,False,37.1,0
2025-08-15 02:00:00,24.8,97,4.1,1004.4,0.0,48.2,1.0,2,8,4,False,48.2,0
2025-08-15 03:00:00,24.5,97,5.1,1004.0,0.0,47.4,1.0,3,8,4,False,47.4,0
2025-08-15 04:00:00,24.4,97,4.8,1003.9,0.0,40.9,1.0,4,8,4,False,40.9,0
2025-08-15 05:00:00,24.4,97,5.4,1003.9,0.0,44.4,1.0,5,8,4,False,44.4,0
2025-08-15 06:00:00,24.4,98,10.3,1004.4,0.0,43.3,1.0,6,8,4,False,43.3,0
2025-08-15 07:00:00,25.4,92,12.8,1004.7,0.0,38.2,1.0,7,8,4,False,38.2,0
2025-08-15 08:00:00,27.0,89,8.0,1005.1,0.2,36.3,1.0,8,8,4,False,36.3,0
2025-08-15 09:00:00,28.1,85,6.7,1005.2,0.2,39.7,1.0,9,8,4,False,39.7,0
2025-08-15 10:00:00,29.2,81,7.5,1005.2,0.3,30.7,1.0,10,8,4,False,30.7,0
2025-08-15 11:00:00,29.9,75,7.9,1004.7,0.7,26.6,1.0,11,8,4,False,26.6,0
2025-08-15 12:00:00,30.9,67,7.8,1003.7,0.3,20.0,1.0,12,8,4,False,20.0,0
2025-08-15 13:00:00,27.5,79,18.2,1003.7,9.0,27.4,1.0,13,8,4,False,27.4,0
2025-08-15 14:00:00,26.5,87,9.8,1003.2,0.7,20.1,1.0,14,8,4,False,20.1,0
2025-08-15 15:00:00,27.0,84,12.6,1002.7,0.2,21.7,1.0,15,8,4,False,21.7,0
2025-08-15 16:00:00,27.6,81,12.0,1002.4,0.1,16.5,1.0,16,8,4,False,16.5,0
